,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Time In the Game,ShotTightness,Height,Weight,Experience
1025,Shot Chart Detail,0022000854,364,203944,Julius Randle,1610612752,New York Knicks,3,6,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-60,241,1,1,20210416,DAL,NYK,29,0.9703788886290551,80.0,250,7.0
1026,Shot Chart Detail,0022000854,370,203944,Julius Randle,1610612752,New York Knicks,3,5,11,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,7,152,1,0,20210416,DAL,NYK,30,0.9989412613303666,80.0,250,7.0
1027,Shot Chart Detail,0022000854,382,203944,Julius Randle,1610612752,New York Knicks,3,4,38,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,46,119,1,1,20210416,DAL,NYK,31,0.9327382346424029,80.0,250,7.0
1028,Shot Chart Detail,0022000854,388,203944,Julius Randle,1610612752,New York Knicks,3,4,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,168,13,1,0,20210416,DAL,NYK,31,0.9970194725732141,80.0,250,7.0
1029,Shot Chart Detail,0022000854,401,203944,Julius Randle,1610612752,New York Knicks,3,3,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-150,194,1,1,20210416,DAL,NYK,32,0.7911056046385767,80.0,250,7.0
1030,Shot Chart Detail,0022000854,429,203944,Julius Randle,1610612752,New York Knicks,3,0,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-6,258,1,1,20210416,DAL,NYK,35,0.9997296931968458,80.0,250,7.0
1031,Shot Chart Detail,0022000854,509,203944,Julius Randle,1610612752,New York Knicks,4,6,45,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11,-68,87,1,0,20210416,DAL,NYK,41,0.7878870561738602,80.0,250,7.0
1032,Shot Chart Detail,0022000854,526,203944,Julius Randle,1610612752,New York Knicks,4,4,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,21,1,0,20210416,DAL,NYK,43,0.9957106602461041,80.0,250,7.0
1033,Shot Chart Detail,0022000854,549,203944,Julius Randle,1610612752,New York Knicks,4,3,8,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-59,1,1,1,20210416,DAL,NYK,44,0.9998563940539734,80.0,250,7.0
1034,Shot Chart Detail,0022000854,552,203944,Julius Randle,1610612752,New York Knicks,4,2,38,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,128,135,1,0,20210416,DAL,NYK,45,0.7256701233444189,80.0,250,7.0
1035,Shot Chart Detail,0022000854,571,203944,Julius Randle,1610612752,New York Knicks,4,1,44,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,90,51,1,1,20210416,DAL,NYK,46,0.8700221858486124,80.0,250,7.0
1036,Shot Chart Detail,0022000862,37,203944,Julius Randle,1610612752,New York Knicks,1,8,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,20,221,1,0,20210418,NYK,NOP,3,0.9959300618646617,80.0,250,7.0
1037,Shot Chart Detail,0022000862,45,203944,Julius Randle,1610612752,New York Knicks,1,7,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-40,262,1,0,20210418,NYK,NOP,4,0.9885455244236255,80.0,250,7.0
1038,Shot Chart Detail,0022000862,63,203944,Julius Randle,1610612752,New York Knicks,1,5,57,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,8,1,0,20210418,NYK,NOP,6,0.8516583167045438,80.0,250,7.0
1039,Shot Chart Detail,0022000862,169,203944,Julius Randle,1610612752,New York Knicks,2,10,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,57,162,1,0,20210418,NYK,NOP,13,0.9433123908373907,80.0,250,7.0
1040,Shot Chart Detail,0022000862,206,203944,Julius Randle,1610612752,New York Knicks,2,7,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-7,76,1,0,20210418,NYK,NOP,16,0.9957851087622359,80.0,250,7.0
1041,Shot Chart Detail,0022000862,209,203944,Julius Randle,1610612752,New York Knicks,2,7,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,157,205,1,1,20210418,NYK,NOP,16,0.7939179216875625,80.0,250,7.0
1042,Shot Chart Detail,0022000862,220,203944,Julius Randle,1610612752,New York Knicks,2,6,39,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,85,130,1,1,20210418,NYK,NOP,17,0.8369696139735456,80.0,250,7.0
1043,Shot Chart Detail,0022000862,252,203944,Julius Randle,1610612752,New York Knicks,2,4,58,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,65,1,1,0,20210418,NYK,NOP,19,0.9998816778082589,80.0,250,7.0
1044,Shot Chart Detail,0022000862,262,203944,Julius Randle,1610612752,New York Knicks,2,3,59,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-35,118,1,1,20210418,NYK,NOP,20,0.9587161084866195,80.0,250,7.0
1045,Shot Chart Detail,0022000862,297,203944,Julius Randle,1610612752,New York Knicks,2,1,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,118,13,1,1,20210418,NYK,NOP,22,0.9939860316104472,80.0,250,7.0
1046,Shot Chart Detail,0022000862,300,203944,Julius Randle,1610612752,New York Knicks,2,1,12,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,156,16,1,1,20210418,NYK,NOP,22,0.9947814386110523,80.0,250,7.0
1047,Shot Chart Detail,0022000862,308,203944,Julius Randle,1610612752,New York Knicks,2,0,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,65,246,1,0,20210418,NYK,NOP,23,0.9668195094514694,80.0,250,7.0
1048,Shot Chart Detail,0022000862,315,203944,Julius Randle,1610612752,New York Knicks,2,0,1,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,71,238,1,0,20210418,NYK,NOP,23,0.9582684121266989,80.0,250,7.0
1049,Shot Chart Detail,0022000862,335,203944,Julius Randle,1610612752,New York Knicks,3,10,14,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-79,190,1,0,20210418,NYK,NOP,25,0.9233642279006798,80.0,250,7.0
1050,Shot Chart Detail,0022000862,347,203944,Julius Randle,1610612752,New York Knicks,3,9,25,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,20,92,1,1,20210418,NYK,NOP,26,0.9771763639228009,80.0,250,7.0
1051,Shot Chart Detail,0022000862,350,203944,Julius Randle,1610612752,New York Knicks,3,8,52,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,46,1,0,20210418,NYK,NOP,27,0.9443036133718997,80.0,250,7.0
1052,Shot Chart Detail,0022000862,381,203944,Julius Randle,1610612752,New York Knicks,3,6,0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,32,1,0,20210418,NYK,NOP,30,0.9980525784828885,80.0,250,7.0
1053,Shot Chart Detail,0022000862,472,203944,Julius Randle,1610612752,New York Knicks,3,0,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,46,1,0,20210418,NYK,NOP,35,0.9802485632945529,80.0,250,7.0
1054,Shot Chart Detail,0022000862,476,203944,Julius Randle,1610612752,New York Knicks,3,0,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,27,1,0,20210418,NYK,NOP,35,0.997267754456709,80.0,250,7.0
1055,Shot Chart Detail,0022000862,491,203944,Julius Randle,1610612752,New York Knicks,4,11,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,88,245,1,0,20210418,NYK,NOP,36,0.9411320116348921,80.0,250,7.0
1056,Shot Chart Detail,0022000862,509,203944,Julius Randle,1610612752,New York Knicks,4,9,25,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,11,1,1,20210418,NYK,NOP,38,0.8087360843031884,80.0,250,7.0
1057,Shot Chart Detail,0022000862,523,203944,Julius Randle,1610612752,New York Knicks,4,8,18,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,3,1,1,20210418,NYK,NOP,39,0.9363291775690445,80.0,250,7.0
1058,Shot Chart Detail,0022000862,531,203944,Julius Randle,1610612752,New York Knicks,4,7,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,41,1,0,20210418,NYK,NOP,40,0.9348985074237817,80.0,250,7.0
1059,Shot Chart Detail,0022000862,542,203944,Julius Randle,1610612752,New York Knicks,4,7,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,11,1,1,20210418,NYK,NOP,40,0.7633862853691145,80.0,250,7.0
1060,Shot Chart Detail,0022000862,547,203944,Julius Randle,1610612752,New York Knicks,4,6,42,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,27,96,1,0,20210418,NYK,NOP,41,0.962650940153899,80.0,250,7.0
1061,Shot Chart Detail,0022000862,559,203944,Julius Randle,1610612752,New York Knicks,4,5,25,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,6,1,1,20210418,NYK,NOP,42,0.999221823409015,80.0,250,7.0
1062,Shot Chart Detail,0022000862,592,203944,Julius Randle,1610612752,New York Knicks,4,3,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,255,1,0,20210418,NYK,NOP,44,0.9996234346467979,80.0,250,7.0
1063,Shot Chart Detail,0022000862,706,203944,Julius Randle,1610612752,New York Knicks,5,0,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,204,187,1,1,20210418,NYK,NOP,59,0.7371541402007414,80.0,250,7.0
1064,Shot Chart Detail,0022000877,12,203944,Julius Randle,1610612752,New York Knicks,1,11,4,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-106,168,1,0,20210420,NYK,CHA,0,0.8457280623213772,80.0,250,7.0
1065,Shot Chart Detail,0022000877,22,203944,Julius Randle,1610612752,New York Knicks,1,9,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-76,239,1,1,20210420,NYK,CHA,2,0.9529781325801189,80.0,250,7.0
1066,Shot Chart Detail,0022000877,29,203944,Julius Randle,1610612752,New York Knicks,1,9,2,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,180,17,1,1,20210420,NYK,CHA,2,0.995569739149146,80.0,250,7.0
1067,Shot Chart Detail,0022000877,33,203944,Julius Randle,1610612752,New York Knicks,1,8,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,152,193,1,0,20210420,NYK,CHA,3,0.7856115823348558,80.0,250,7.0
1068,Shot Chart Detail,0022000877,68,203944,Julius Randle,1610612752,New York Knicks,1,5,22,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,87,27,1,0,20210420,NYK,CHA,6,0.9550641368112371,80.0,250,7.0
1069,Shot Chart Detail,0022000877,177,203944,Julius Randle,1610612752,New York Knicks,2,9,14,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-20,120,1,0,20210420,NYK,CHA,14,0.9863939238321437,80.0,250,7.0
1070,Shot Chart Detail,0022000877,281,203944,Julius Randle,1610612752,New York Knicks,2,0,19,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,41,1,0,20210420,NYK,CHA,23,0.99970269064305,80.0,250,7.0
1071,Shot Chart Detail,0022000877,302,203944,Julius Randle,1610612752,New York Knicks,3,10,53,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,4,1,1,20210420,NYK,CHA,25,0.8944271909999159,80.0,250,7.0
1072,Shot Chart Detail,0022000877,324,203944,Julius Randle,1610612752,New York Knicks,3,8,45,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-86,135,1,1,20210420,NYK,CHA,27,0.8434041434323719,80.0,250,7.0
1073,Shot Chart Detail,0022000877,338,203944,Julius Randle,1610612752,New York Knicks,3,7,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,157,190,1,0,20210420,NYK,CHA,28,0.7708751293142804,80.0,250,7.0
1074,Shot Chart Detail,0022000877,355,203944,Julius Randle,1610612752,New York Knicks,3,6,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,6,255,1,0,20210420,NYK,CHA,29,0.9997232982791523,80.0,250,7.0
1075,Shot Chart Detail,0022000877,378,203944,Julius Randle,1610612752,New York Knicks,3,4,50,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,21,1,0,20210420,NYK,CHA,31,0.8192319205190404,80.0,250,7.0
1076,Shot Chart Detail,0022000877,396,203944,Julius Randle,1610612752,New York Knicks,3,3,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-20,1,0,20210420,NYK,CHA,32,0.9961071169572433,80.0,250,7.0
1077,Shot Chart Detail,0022000877,415,203944,Julius Randle,1610612752,New York Knicks,3,2,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-26,15,1,0,20210420,NYK,CHA,33,0.8661855860486005,80.0,250,7.0
1078,Shot Chart Detail,0022000877,480,203944,Julius Randle,1610612752,New York Knicks,4,7,57,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,83,1,1,20210420,NYK,CHA,40,0.9973973350893421,80.0,250,7.0
1079,Shot Chart Detail,0022000877,530,203944,Julius Randle,1610612752,New York Knicks,4,3,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,28,245,1,0,20210420,NYK,CHA,44,0.9935326726564042,80.0,250,7.0
1080,Shot Chart Detail,0022000886,8,203944,Julius Randle,1610612752,New York Knicks,1,11,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-166,191,1,1,20210421,NYK,ATL,0,0.7547756455544887,80.0,250,7.0
1081,Shot Chart Detail,0022000886,13,203944,Julius Randle,1610612752,New York Knicks,1,10,42,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-197,0,1,0,20210421,NYK,ATL,1,1.0,80.0,250,7.0
1082,Shot Chart Detail,0022000886,74,203944,Julius Randle,1610612752,New York Knicks,1,6,18,Made Shot,Step Back Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,35,18,1,1,20210421,NYK,ATL,5,0.8892878023181471,80.0,250,7.0
1083,Shot Chart Detail,0022000886,95,203944,Julius Randle,1610612752,New York Knicks,1,4,54,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-79,95,1,0,20210421,NYK,ATL,7,0.7688842702856029,80.0,250,7.0
1084,Shot Chart Detail,0022000886,120,203944,Julius Randle,1610612752,New York Knicks,1,2,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,5,1,0,20210421,NYK,ATL,9,0.9333456062030595,80.0,250,7.0
1085,Shot Chart Detail,0022000886,126,203944,Julius Randle,1610612752,New York Knicks,1,1,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-82,86,1,1,20210421,NYK,ATL,10,0.7237375449666366,80.0,250,7.0
1086,Shot Chart Detail,0022000886,247,203944,Julius Randle,1610612752,New York Knicks,2,5,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-157,189,1,1,20210421,NYK,ATL,18,0.7692211490077707,80.0,250,7.0
1087,Shot Chart Detail,0022000886,251,203944,Julius Randle,1610612752,New York Knicks,2,4,29,Made Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-5,1,1,20210421,NYK,ATL,19,0.9997698302697944,80.0,250,7.0
1088,Shot Chart Detail,0022000886,266,203944,Julius Randle,1610612752,New York Knicks,2,2,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,20,259,1,1,20210421,NYK,ATL,21,0.9970317976704711,80.0,250,7.0
1089,Shot Chart Detail,0022000886,354,203944,Julius Randle,1610612752,New York Knicks,3,8,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-150,198,1,1,20210421,NYK,ATL,27,0.7970921481540104,80.0,250,7.0
1090,Shot Chart Detail,0022000886,375,203944,Julius Randle,1610612752,New York Knicks,3,6,46,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-129,22,1,0,20210421,NYK,ATL,29,0.9857673286721225,80.0,250,7.0
1091,Shot Chart Detail,0022000886,399,203944,Julius Randle,1610612752,New York Knicks,3,4,31,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-60,52,1,0,20210421,NYK,ATL,31,0.7556890827898174,80.0,250,7.0
1092,Shot Chart Detail,0022000886,445,203944,Julius Randle,1610612752,New York Knicks,3,1,5,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-36,30,1,1,20210421,NYK,ATL,34,0.7682212795973757,80.0,250,7.0
1093,Shot Chart Detail,0022000886,569,203944,Julius Randle,1610612752,New York Knicks,4,4,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,178,1,0,20210421,NYK,ATL,43,0.7090958179658815,80.0,250,7.0
1094,Shot Chart Detail,0022000886,587,203944,Julius Randle,1610612752,New York Knicks,4,2,26,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-112,138,1,0,20210421,NYK,ATL,45,0.7764580943901147,80.0,250,7.0
1095,Shot Chart Detail,0022000886,598,203944,Julius Randle,1610612752,New York Knicks,4,1,14,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,29,1,1,20210421,NYK,ATL,46,0.9537392120939837,80.0,250,7.0
1096,Shot Chart Detail,0022000886,601,203944,Julius Randle,1610612752,New York Knicks,4,0,28,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,155,-6,1,0,20210421,NYK,ATL,47,0.9992516213819532,80.0,250,7.0
1097,Shot Chart Detail,0022000886,610,203944,Julius Randle,1610612752,New York Knicks,4,0,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,14,1,1,20210421,NYK,ATL,47,0.8192319205190404,80.0,250,7.0
1098,Shot Chart Detail,0022000886,628,203944,Julius Randle,1610612752,New York Knicks,4,0,1,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-123,61,1,0,20210421,NYK,ATL,47,0.8958791600969526,80.0,250,7.0
1099,Shot Chart Detail,0022000886,645,203944,Julius Randle,1610612752,New York Knicks,5,3,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,3,253,1,1,20210421,NYK,ATL,56,0.9999297047991227,80.0,250,7.0
1100,Shot Chart Detail,0022000886,666,203944,Julius Randle,1610612752,New York Knicks,5,1,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-64,243,1,0,20210421,NYK,ATL,58,0.9670229692586819,80.0,250,7.0
1101,Shot Chart Detail,0022000904,15,203944,Julius Randle,1610612752,New York Knicks,1,10,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-19,196,1,1,20210424,NYK,TOR,1,0.9953342944389374,80.0,250,7.0
1102,Shot Chart Detail,0022000904,23,203944,Julius Randle,1610612752,New York Knicks,1,9,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,193,1,1,20210424,NYK,TOR,2,0.7427198183831032,80.0,250,7.0
1103,Shot Chart Detail,0022000904,27,203944,Julius Randle,1610612752,New York Knicks,1,9,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,44,270,1,1,20210424,NYK,TOR,2,0.9869802925154516,80.0,250,7.0
1104,Shot Chart Detail,0022000904,52,203944,Julius Randle,1610612752,New York Knicks,1,6,23,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-30,122,1,0,20210424,NYK,TOR,5,0.9710716931038054,80.0,250,7.0
1105,Shot Chart Detail,0022000904,60,203944,Julius Randle,1610612752,New York Knicks,1,5,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-13,1,0,20210424,NYK,TOR,6,0.9983784525152394,80.0,250,7.0
1106,Shot Chart Detail,0022000904,80,203944,Julius Randle,1610612752,New York Knicks,1,4,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,48,243,1,1,20210424,NYK,TOR,7,0.9810437422032618,80.0,250,7.0
1107,Shot Chart Detail,0022000904,102,203944,Julius Randle,1610612752,New York Knicks,1,2,52,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,123,137,1,0,20210424,NYK,TOR,9,0.7441038121219034,80.0,250,7.0
1108,Shot Chart Detail,0022000904,122,203944,Julius Randle,1610612752,New York Knicks,1,1,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,12,1,1,20210424,NYK,TOR,10,0.8637789008984335,80.0,250,7.0
1109,Shot Chart Detail,0022000904,224,203944,Julius Randle,1610612752,New York Knicks,2,6,10,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,15,70,1,1,20210424,NYK,TOR,17,0.9778024140774095,80.0,250,7.0
1110,Shot Chart Detail,0022000904,257,203944,Julius Randle,1610612752,New York Knicks,2,2,48,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,58,201,1,1,20210424,NYK,TOR,21,0.9607991076018512,80.0,250,7.0
1111,Shot Chart Detail,0022000904,272,203944,Julius Randle,1610612752,New York Knicks,2,0,43,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,33,260,1,1,20210424,NYK,TOR,23,0.9920412960753398,80.0,250,7.0
1112,Shot Chart Detail,0022000904,293,203944,Julius Randle,1610612752,New York Knicks,3,11,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,0,218,1,0,20210424,NYK,TOR,24,1.0,80.0,250,7.0
1113,Shot Chart Detail,0022000904,343,203944,Julius Randle,1610612752,New York Knicks,3,6,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,71,208,1,1,20210424,NYK,TOR,29,0.9463837874016119,80.0,250,7.0
1114,Shot Chart Detail,0022000904,361,203944,Julius Randle,1610612752,New York Knicks,3,4,59,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,84,236,1,1,20210424,NYK,TOR,31,0.9421026317177148,80.0,250,7.0
1115,Shot Chart Detail,0022000904,383,203944,Julius Randle,1610612752,New York Knicks,3,3,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,79,283,1,0,20210424,NYK,TOR,32,0.9631758061223106,80.0,250,7.0
1116,Shot Chart Detail,0022000904,537,203944,Julius Randle,1610612752,New York Knicks,4,2,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-14,36,1,0,20210424,NYK,TOR,45,0.932004671541296,80.0,250,7.0
1117,Shot Chart Detail,0022000904,550,203944,Julius Randle,1610612752,New York Knicks,4,1,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,22,162,1,0,20210424,NYK,TOR,46,0.9909044601811137,80.0,250,7.0
1118,Shot Chart Detail,0022000920,11,203944,Julius Randle,1610612752,New York Knicks,1,11,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,112,162,1,1,20210426,NYK,PHX,0,0.8225576032241401,80.0,250,7.0
1119,Shot Chart Detail,0022000920,26,203944,Julius Randle,1610612752,New York Knicks,1,9,27,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,9,1,0,20210426,NYK,PHX,2,0.9992418817088268,80.0,250,7.0
1120,Shot Chart Detail,0022000920,68,203944,Julius Randle,1610612752,New York Knicks,1,5,51,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,-15,1,0,20210426,NYK,PHX,6,0.9979517409161514,80.0,250,7.0
1121,Shot Chart Detail,0022000920,71,203944,Julius Randle,1610612752,New York Knicks,1,5,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-84,173,1,1,20210426,NYK,PHX,6,0.899566536747238,80.0,250,7.0
1122,Shot Chart Detail,0022000920,83,203944,Julius Randle,1610612752,New York Knicks,1,4,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,94,124,1,0,20210426,NYK,PHX,7,0.7969046345270216,80.0,250,7.0
